learning_id,class,identity,label,model,module,evidence_pointer,criticality,detail,research_status,register_coverage,open_question,material_delta
LI-INV-FIELD-0600,FIELD,report.stock.quantity.state,'State',report.stock.quantity,stock,stock/report/report_stock_quantity.py:24,STANDARD,"{""type"": ""Selection"", ""required"": null, ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0601,FIELD,report.stock.quantity.warehouse_id,,report.stock.quantity,stock,stock/report/report_stock_quantity.py:31,STANDARD,"{""type"": ""Many2one"", ""required"": null, ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0602,FIELD,shopee.shop.access_token,,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:36,STANDARD,"{""type"": ""Char"", ""required"": null, ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0603,FIELD,shopee.shop.access_token_expiration_date,,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:40,STANDARD,"{""type"": ""Datetime"", ""required"": null, ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0604,FIELD,shopee.shop.account_id,'Shopee Account',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:22,STANDARD,"{""type"": ""Many2one"", ""required"": ""True"", ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0605,FIELD,shopee.shop.active,'Active',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:84,STANDARD,"{""type"": ""Boolean"", ""required"": ""True"", ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0606,FIELD,shopee.shop.authorization_expiration_date,,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:49,STANDARD,"{""type"": ""Datetime"", ""required"": null, ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0607,FIELD,shopee.shop.authorization_remaining_days,'Authorization Remaining Days',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:128,STANDARD,"{""type"": ""Integer"", ""required"": null, ""readonly"": ""True"", ""groups"": null, ""compute"": ""'_compute_authorization_remaining_days'"", ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0608,FIELD,shopee.shop.company_id,'Company',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:70,STANDARD,"{""type"": ""Many2one"", ""required"": ""True"", ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0609,FIELD,shopee.shop.fbs_location_id,'FBS Stock Location',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:77,STANDARD,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0610,FIELD,shopee.shop.last_orders_sync_date,'Last Order Synchronization Date',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:109,STANDARD,"{""type"": ""Datetime"", ""required"": ""True"", ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0611,FIELD,shopee.shop.last_shop_status_sync_date,'Last Shop Status Synchronization Date',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:103,STANDARD,"{""type"": ""Datetime"", ""required"": ""True"", ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0612,FIELD,shopee.shop.name,'Name',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:21,STANDARD,"{""type"": ""Char"", ""required"": ""True"", ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0613,FIELD,shopee.shop.order_count,'Order Count',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:124,STANDARD,"{""type"": ""Integer"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": ""'_compute_order_count'"", ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0614,FIELD,shopee.shop.refresh_token,,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:44,STANDARD,"{""type"": ""Char"", ""required"": null, ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0615,FIELD,shopee.shop.shop_identifier,'Shopee Shop ID',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:35,STANDARD,"{""type"": ""Integer"", ""required"": ""True"", ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0616,FIELD,shopee.shop.shopee_item_count,'Shopee Item Count',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:125,STANDARD,"{""type"": ""Integer"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": ""'_compute_shopee_item_count'"", ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0617,FIELD,shopee.shop.shopee_item_ids,'Shopee Items',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:30,STANDARD,"{""type"": ""One2many"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0618,FIELD,shopee.shop.status,,shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:90,STANDARD,"{""type"": ""Selection"", ""required"": null, ""readonly"": ""True"", ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": ""[('inactive', 'Inactive'), ('active', 'Active'), ('error', 'Error')]""}",DISCOVERED,,,
LI-INV-FIELD-0619,FIELD,shopee.shop.synchronize_inventory,'Synchronize Inventory',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:116,STANDARD,"{""type"": ""Boolean"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0620,FIELD,shopee.shop.team_id,'Default Sales Team',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:64,STANDARD,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0621,FIELD,shopee.shop.user_id,'Default Salesperson',shopee.shop,sale_shopee,sale_shopee/models/shopee_shop.py:57,STANDARD,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0622,FIELD,stock.add.to.wave.line_ids,,stock.add.to.wave,stock_picking_batch,stock_picking_batch/wizard/stock_add_to_wave.py:31,STANDARD,"{""type"": ""Many2many"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0623,FIELD,stock.add.to.wave.mode,,stock.add.to.wave,stock_picking_batch,stock_picking_batch/wizard/stock_add_to_wave.py:32,STANDARD,"{""type"": ""Selection"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0624,FIELD,stock.add.to.wave.picking_ids,,stock.add.to.wave,stock_picking_batch,stock_picking_batch/wizard/stock_add_to_wave.py:30,STANDARD,"{""type"": ""Many2many"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0625,FIELD,stock.add.to.wave.user_id,'Responsible',stock.add.to.wave,stock_picking_batch,stock_picking_batch/wizard/stock_add_to_wave.py:33,STANDARD,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0626,FIELD,stock.add.to.wave.wave_id,'Wave Transfer',stock.add.to.wave,stock_picking_batch,stock_picking_batch/wizard/stock_add_to_wave.py:29,STANDARD,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0627,FIELD,stock.backorder.confirmation.backorder_confirmation_line_ids,'Backorder Confirmation Lines',stock.backorder.confirmation,stock,stock/wizard/stock_backorder_confirmation.py:22,STANDARD,"{""type"": ""One2many"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0628,FIELD,stock.backorder.confirmation.empty_move_count,,stock.backorder.confirmation,stock_barcode,stock_barcode/wizard/stock_backorder_confirmation.py:7,STANDARD,"{""type"": ""Integer"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": ""'_compute_not_fully_processed_move_count'"", ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0629,FIELD,stock.backorder.confirmation.partial_move_count,,stock.backorder.confirmation,stock_barcode,stock_barcode/wizard/stock_backorder_confirmation.py:8,STANDARD,"{""type"": ""Integer"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": ""'_compute_not_fully_processed_move_count'"", ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0630,FIELD,stock.backorder.confirmation.pick_ids,,stock.backorder.confirmation,stock,stock/wizard/stock_backorder_confirmation.py:20,STANDARD,"{""type"": ""Many2many"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0631,FIELD,stock.backorder.confirmation.show_transfers,,stock.backorder.confirmation,stock,stock/wizard/stock_backorder_confirmation.py:21,STANDARD,"{""type"": ""Boolean"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0632,FIELD,stock.backorder.confirmation.line.backorder_confirmation_id,,stock.backorder.confirmation.line,stock,stock/wizard/stock_backorder_confirmation.py:11,STANDARD,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0633,FIELD,stock.backorder.confirmation.line.picking_id,,stock.backorder.confirmation.line,stock,stock/wizard/stock_backorder_confirmation.py:12,STANDARD,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0634,FIELD,stock.backorder.confirmation.line.to_backorder,,stock.backorder.confirmation.line,stock,stock/wizard/stock_backorder_confirmation.py:13,STANDARD,"{""type"": ""Boolean"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0635,FIELD,stock.inventory.adjustment.name.accounting_date,,stock.inventory.adjustment.name,stock_account,stock_account/wizard/stock_inventory_adjustment_name.py:7,STANDARD,"{""type"": ""Date"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0636,FIELD,stock.inventory.adjustment.name.counting_date,,stock.inventory.adjustment.name,stock,stock/wizard/stock_inventory_adjustment_name.py:13,STANDARD,"{""type"": ""Datetime"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0637,FIELD,stock.inventory.adjustment.name.inventory_adjustment_name,'Inventory Reason',stock.inventory.adjustment.name,stock,stock/wizard/stock_inventory_adjustment_name.py:12,STANDARD,"{""type"": ""Char"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0638,FIELD,stock.inventory.adjustment.name.quant_ids,,stock.inventory.adjustment.name,stock,stock/wizard/stock_inventory_adjustment_name.py:11,STANDARD,"{""type"": ""Many2many"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
LI-INV-FIELD-0639,FIELD,stock.inventory.adjustment.name.should_show_accounting_date,,stock.inventory.adjustment.name,stock_account,stock_account/wizard/stock_inventory_adjustment_name.py:12,STANDARD,"{""type"": ""Boolean"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": ""'_compute_should_show_accounting_date'"", ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null, ""selection"": null}",DISCOVERED,,,
